Diary of a Wimpy Kid,2010,Comedy,6,01:34
Raya and the Last Dragon,2021,Animation,7,01:47
Big Trouble in Little China,1986,Action,7,01:39
Master and Commander: The Far Side of the World,2003,Action,7,02:18
Thelma & Louise,1991,Adventure,7,02:10
Nanny McPhee,2005,Comedy,6,01:37
Zombieland,2009,Action,7,01:28
Law Abiding Citizen,2009,Action,7,01:49
Austin Powers: The Spy Who Shagged Me,1999,Action,6,01:35
The Terminal,2004,Comedy,7,02:08
John Carter,2012,Action,6,02:12
Mannequin,1987,Comedy,5,01:30
Warrior,2011,Action,8,02:20
Cannibal Holocaust,1980,Adventure,5,01:35
The Monuments Men,2014,Comedy,6,01:58
The Secret Life of Walter Mitty,2013,Adventure,7,01:54
The Little Things,2021,Crime,6,02:08
Empire of Light,2022,Drama,6,01:55
Remember Me,2010,Drama,7,01:53
The Birds,1963,Drama,7,01:59
Star Wars: Episode VIII - The Last Jedi,2017,Action,6,02:32
Funny People,2009,Comedy,6,02:26
Portrait of a Lady on Fire,2019,Drama,8,02:02
Under the Silver Lake,2018,Crime,6,02:19
Luck,2022,Animation,6,01:45
Teen Wolf: The Movie,2023,Action,5,02:20
Shot Caller,2017,Crime,7,02:01
8 Mile,2002,Drama,7,01:50
First Blood,1982,Action,7,01:33
American Made,2017,Action,7,01:55
Glass,2019,Drama,6,02:09
The Good Nurse,2022,Biography,6,02:01
Megan Is Missing,2011,Drama,4,01:25
Sex and the City,2008,Comedy,5,02:25
The Beach,2000,Adventure,6,01:59
The Hills Have Eyes,2006,Horror,6,01:47
The Thin Red Line,1998,Drama,7,02:50
Friday,1995,Comedy,7,01:31
Layer Cake,2004,Action,7,01:45
Rango,2011,Animation,7,01:47
Pirates of the Caribbean: At World's End,2007,Action,7,02:49
Shrek 2,2004,Animation,7,01:33
The Wonder,2022,Drama,6,01:48
Jungle Cruise,2021,Action,6,02:07
The League of Extraordinary Gentlemen,2003,Action,5,01:50
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,8,01:35
Everest,2015,Action,7,02:01
Waterworld,1995,Action,6,02:57
The Invitation,2022,Horror,5,01:45
The Lost Daughter,2021,Drama,6,02:01
Halloween Ends,2022,Horror,5,01:51
Blow,2001,Biography,7,02:04
Halloween,1978,Horror,7,01:31
Contact,1997,Drama,7,02:30
Fractured,2019,Thriller,6,01:39
Notting Hill,1999,Comedy,7,02:04
Immortals,2011,Action,6,01:50
Fantastic Beasts: The Crimes of Grindelwald,2018,Adventure,6,02:14
War Dogs,2016,Biography,7,01:54
The A-Team,2010,Action,6,01:57
Jeepers Creepers,2001,Horror,6,01:30
Another Round,2020,Drama,7,01:57
Dark City,1998,Fantasy,7,01:40
Rio,2011,Animation,6,01:36
Ponniyin Selvan: Part Two,2023,Action,7,02:44
Young & Beautiful,2013,Drama,6,01:35
Raise the Titanic,1980,Action,5,01:55
Mrs. Doubtfire,1993,Comedy,7,02:05
Open Range,2003,Action,7,02:19
The Wolverine,2013,Action,6,02:06
Robin Hood: Men in Tights,1993,Adventure,6,01:44
Horrible Bosses,2011,Comedy,6,01:38
He's Just Not That Into You,2009,Comedy,6,02:09
Desire,2011,Drama,5,01:43
Life with Father,1947,Comedy,7,01:58
Shame,2011,Drama,7,01:41
Ghost in the Shell,2017,Action,6,01:47
Bronson,2008,Action,7,01:32
Bridge of Spies,2015,Drama,7,02:22
The Hobbit: The Desolation of Smaug,2013,Fantasy,7,02:41
Edward Scissorhands,1990,Drama,7,01:45
A Room with a View,1985,Drama,7,01:57
Hotel Transylvania,2012,Animation,7,01:31
Madagascar,2005,Animation,6,01:26
Below Her Mouth,2016,Drama,5,01:34
Anchorman: The Legend of Ron Burgundy,2004,Comedy,7,01:34
District 9,2009,Action,7,01:52
Seven Samurai,1954,Action,8,03:27
Home Again,2017,Comedy,5,01:37
Dredd,2012,Action,7,01:35
The Man from Toronto,2022,Action,5,01:50
Curiosa,2019,Biography,5,01:47
Strays,2023,Animation,8,01:33
Die Hart,2023,Action,5,01:24
Ghostbusters,2016,Action,6,01:57
Orphan: First Kill,2022,Crime,5,01:39
Wild,2014,Adventure,7,01:55
Species,1995,Action,5,01:48
The Neon Demon,2016,Horror,6,01:57
The Mitchells vs the Machines,2021,Animation,7,01:54
Fear and Loathing in Las Vegas,1998,Adventure,7,01:58
9 Songs,2004,Drama,4,01:11
Million Dollar Baby,2004,Drama,8,02:12
Ice Age,2002,Animation,7,01:21
Scream 2,1997,Horror,6,02:00
What's Eating Gilbert Grape,1993,Drama,7,01:58
Capernaum,2018,Drama,8,02:06
The Big Country,1958,Drama,7,02:46
Mud,2012,Drama,7,02:10
Insidious: The Last Key,2018,Horror,5,01:43
My Big Fat Greek Wedding,2002,Comedy,6,01:35
Ant-Man and the Wasp,2018,Action,7,01:58
Mid90s,2018,Comedy,7,01:25
The Deep House,2021,Drama,5,01:25
The Upside,2017,Comedy,7,02:06
The Expendables 3,2014,Action,6,02:06
Nightmare Alley,2021,Crime,7,02:30
Cats,2019,Comedy,2,01:50
The Princess Diaries 2: Royal Engagement,2004,Comedy,5,01:53
Demon Slayer the Movie: Mugen Train,2020,Animation,8,01:57
There's Something About Mary,1998,Comedy,7,01:59
365 Days: This Day,2022,Drama,2,01:51
Road to Perdition,2002,Crime,7,01:57
Fresh,2022,Horror,6,01:54
After We Fell,2021,Drama,4,01:38
The Matrix Reloaded,2003,Action,7,02:18
Padre Pio,2022,Biography,4,01:44
Elysium,2013,Action,6,01:49
Eastern Promises,2007,Crime,7,01:40
Sucker Punch,2011,Action,6,01:50
Valley Girl,1983,Comedy,6,01:39
The Banker,2020,Biography,7,02:00
Ocean's Eight,2018,Action,6,01:50
Repeat Performance,1947,Crime,6,01:31
The Hot Chick,2002,Comedy,5,01:44
Black Mass,2015,Biography,6,02:03
Chicken Run,2000,Animation,7,01:24
Hostiles,2017,Drama,7,02:14
Sex and the City 2,2010,Comedy,4,02:26
Drop Dead Gorgeous,1999,Comedy,6,01:37
Bad Boys,1995,Action,6,01:59
Hustle,2022,Comedy,7,01:57
Olympus Has Fallen,2013,Action,6,01:59
The Craft,1996,Drama,6,01:41
Get Smart,2008,Action,6,01:50
The Running Man,1987,Action,6,01:41
Por Thozhil,2023,Action,8,02:27
The Cat in the Hat,2003,Adventure,4,01:22
I Saw the Devil,2010,Action,7,02:24
Coyote Ugly,2000,Comedy,5,01:40
Life of Pi,2012,Adventure,7,02:07
Robin Hood: Prince of Thieves,1991,Action,6,02:23
The Machinist,2004,Drama,7,01:41
The Punisher,2004,Action,6,02:04
Footloose,1984,Drama,6,01:47
Major League,1989,Comedy,7,01:47
The Jungle Book,2016,Adventure,7,01:46
Clash of the Titans,2010,Action,5,01:46
Falling Down,1993,Action,7,01:53
Mechanic: Resurrection,2016,Action,5,01:38
Den of Thieves,2018,Action,7,02:20
Game Night,2018,Action,6,01:40
Gravity,2013,Drama,7,01:31
The Addams Family,1991,Comedy,6,01:39
The Intern,2015,Comedy,7,02:01
The Hobbit: The Battle of the Five Armies,2014,Adventure,7,02:24
Wreck-It Ralph,2012,Animation,7,01:41
JFK,1991,Drama,8,03:09
Frida,2002,Biography,7,02:03
Demolition Man,1993,Action,6,01:55
The Princess and the Frog,2009,Animation,7,01:37
A Series of Unfortunate Events,2004,Adventure,6,01:48
The Crow,1994,Action,7,01:42
The Wedding Singer,1998,Comedy,6,01:37
Underworld,2003,Action,7,02:01
X2: X-Men United,2003,Action,7,02:14
Father of the Bride,1991,Comedy,6,01:45
The BFG,2016,Adventure,6,01:57
The Phantom of the Opera,2004,Drama,7,02:23
Midnight in Paris,2011,Comedy,7,01:34
Beverly Hills Cop,1984,Action,7,01:45
Sherlock Holmes,2009,Action,7,02:08
Big Hero 6,2014,Animation,7,01:42
I Am Legend,2007,Action,7,01:41
Five Feet Apart,2019,Drama,7,01:56
The Dark Tower,2017,Action,5,01:35
Paterson,2016,Comedy,7,01:58
Risky Business,1983,Comedy,6,01:39
Cherry,2021,Biography,6,02:22
Sleepless in Seattle,1993,Comedy,6,01:45
Revolutionary Road,2008,Drama,7,01:59
RED,2010,Action,7,01:51
Rocky III,1982,Drama,6,01:39
GoldenEye,1995,Action,7,02:10
Like Dogs,2021,Horror,3,01:34
Pokémon: Detective Pikachu,2019,Action,6,01:44
Searching,2018,Drama,7,01:42
The Elephant Man,1980,Biography,8,02:04
Battleship,2012,Action,5,02:11
The Great Outdoors,1988,Comedy,6,01:31
Pretty in Pink,1986,Comedy,6,01:37
Spectre,2015,Action,6,02:28
Ride On,2023,Action,6,02:06
The Predator,2018,Action,5,01:47
Wonder,2017,Drama,7,01:53
The Secret Life of Pets,2016,Animation,6,01:27
Bruce Almighty,2003,Comedy,6,01:41
Boyz n the Hood,1991,Crime,7,01:52
Sunset Blvd.,1950,Drama,8,01:50
Silent Hill,2006,Horror,6,02:05
Soft & Quiet,2022,Drama,6,01:32
Pretty Red Dress,2022,Drama,6,01:50
Cloud Atlas,2012,Drama,7,02:52
Infinite,2021,Action,5,01:46
Crash,2004,Crime,7,01:52
Sense and Sensibility,1995,Drama,7,02:16
Superman III,1983,Action,5,02:05
Joy,2015,Biography,6,02:04
Apollo 13,1995,Adventure,7,02:20
Ace Ventura: Pet Detective,1994,Comedy,6,01:26
North by Northwest,1959,Action,8,02:16
Galaxy Quest,1999,Adventure,7,01:42
Speak No Evil,2022,Drama,6,01:37
Lincoln,2012,Biography,7,02:30
Terminator Salvation,2009,Action,6,01:55
Little Children,2006,Drama,7,02:17
Piggy,2022,Drama,6,01:39
The Babysitter,2017,Comedy,6,01:25
Sky High,2005,Action,6,01:40
Disobedience,2017,Drama,6,01:54
Climax,2018,Drama,6,01:37
It's a Wonderful Life,1946,Drama,8,02:10
The Ringer,2005,Comedy,5,01:34
Hairspray,2007,Comedy,6,01:57
Despicable Me,2010,Animation,7,01:35
The Aviator,2004,Biography,7,02:50
Bad Boys for Life,2020,Action,6,02:04
The Zone of Interest,2023,Drama,8,01:45
Earthquake,1974,Action,5,02:02
Mortal Kombat,1995,Action,5,01:41
Can't Hardly Wait,1998,Comedy,6,01:40
What's Love Got to Do with It?,2022,Comedy,6,01:48
Metropolis,1927,Drama,8,02:33
The Conjuring 2,2016,Horror,7,02:14
Superman II,1980,Action,6,02:07
The Glass Castle,2017,Biography,7,02:07
Atlantis: The Lost Empire,2001,Animation,6,01:35
The Age of Innocence,1993,Drama,7,02:19
May December,2023,Drama,7,01:53
Flash Gordon,1980,Action,6,01:51
Back to the Future Part III,1990,Adventure,7,01:58
Monster,2003,Biography,7,01:49
Charlie's Farm,2014,Comedy,4,01:33
Rush Hour,1998,Action,7,01:38
Operation Mincemeat,2021,Drama,6,02:08
Jason Bourne,2016,Action,6,02:03
Last Shift,2014,Horror,5,01:28
Gremlins,1984,Comedy,7,01:46
Tomb Raider,2018,Action,6,01:59
Misery,1990,Drama,7,01:47
Oldboy,2013,Action,5,01:44
Margin Call,2011,Drama,7,01:47
Kill Bill: Vol. 2,2004,Action,8,02:17
Lights Out,2016,Horror,6,01:21
Landmine Goes Click,2015,Action,5,01:45
Interceptor,2022,Action,4,01:39
Akira,1988,Animation,8,02:04
Some Like It Hot,1959,Comedy,8,02:01
Descendants,2015,Comedy,6,01:52
The Reader,2008,Drama,7,02:04
Trading Places,1983,Comedy,7,01:56
She's All That,1999,Comedy,5,01:35
Skinamarink,2022,Horror,5,01:40
Pieces of a Woman,2020,Drama,7,02:06
Varsity Blues,1999,Comedy,6,01:46
Unstoppable,2010,Action,6,01:38
Poker Face,2022,Action,5,01:34
Porky's,1981,Comedy,6,01:34
The Ritual,2017,Horror,6,01:34
Mad Max Beyond Thunderdome,1985,Action,6,01:47
The Legend of Tarzan,2016,Action,6,01:50
The Room,2003,Drama,3,01:39
Somebody I Used to Know,2023,Comedy,5,01:46
Beast,2022,Action,5,01:33
The Guardian,2006,Action,6,02:19
The Eight Mountains,2022,Drama,7,02:27
Race,2016,Biography,7,02:14
50 First Dates,2004,Comedy,6,01:39
Rear Window,1954,Mystery,8,01:52
The Offering,2022,Horror,5,01:33
Crash,1996,Drama,6,01:40
Dogtooth,2009,Drama,7,01:37
Midnight Cowboy,1969,Drama,7,01:53
Luckiest Girl Alive,2022,Drama,6,01:53
Rosemary's Baby,1968,Drama,8,02:17
Collateral,2004,Action,7,02:00
Trainwreck,2015,Comedy,6,02:05
A Walk to Remember,2002,Drama,7,01:41
Marriage Story,2019,Drama,7,02:17
Mixed by Erry,2023,Comedy,7,01:50
Brave,2012,Animation,7,01:33
The Shallows,2016,Action,6,01:26
Close Encounters of the Third Kind,1977,Drama,7,02:18
Illegal Hayatlar,2023,Comedy,6,01:45
Stars at Noon,2022,Drama,5,02:15
Deep Rising,1998,Action,6,01:46
X-Men: Dark Phoenix,2019,Action,5,01:53
Mary Poppins,1964,Comedy,7,02:19
The Holy Mountain,1973,Adventure,7,01:54
Red Rocket,2021,Comedy,7,02:10
St. Elmo's Fire,1985,Drama,6,01:50
Hunger,2023,Drama,6,02:26
Men in Black 3,2012,Action,6,01:46
The Harder They Fall,2021,Action,6,02:19
Ghost,1990,Drama,7,02:07
Enchanted,2007,Animation,7,01:47
Kung Fu Hustle,2004,Action,7,01:39
The Kissing Booth,2018,Comedy,5,01:45
Over the Top,1987,Action,5,01:33
Need for Speed,2014,Action,6,02:12
Raging Bull,1980,Biography,8,02:09
Enter the Void,2009,Drama,7,02:41
Insidious: Chapter 2,2013,Horror,6,01:46
Rocketman,2019,Biography,7,02:01
Smokey and the Bandit,1977,Action,7,01:36
Charlie's Angels,2000,Action,5,01:38
Brooklyn 45,2023,Drama,5,01:32
The Fly,1986,Drama,7,01:36
The Other Guys,2010,Action,6,01:47
The Miseducation of Cameron Post,2018,Comedy,6,01:31
Atomic Blonde,2017,Action,6,01:55
Disenchanted,2022,Animation,5,01:59
The Hunchback of Notre Dame,1996,Animation,7,01:31
Willy's Wonderland,2021,Action,5,01:28
Charlie's Angels,2019,Action,5,01:58
Zoolander,2001,Comedy,6,01:30
All the President's Men,1976,Drama,7,02:18
Brothers,2009,Drama,7,01:45
The House Bunny,2008,Comedy,5,01:37
Neighbors,2014,Comedy,6,01:37
Lawless,2012,Biography,7,01:56
The Sting,1973,Comedy,8,02:09
Savages,2012,Action,6,02:11
The Mighty Ducks,1992,Comedy,6,01:44
Powder,1995,Drama,6,01:51
Tarzan,1999,Animation,7,01:28
Planet of the Apes,2001,Action,5,01:59
Shiva Baby,2020,Comedy,7,01:17
The Karate Kid,2010,Action,6,02:20
Sleepaway Camp,1983,Horror,6,01:24
Planet of the Apes,1968,Adventure,8,01:52
Submarine,2010,Comedy,7,01:37
Tremors,1990,Comedy,7,01:36
The Master,2012,Drama,7,02:18
Pandorum,2009,Action,6,01:48
National Treasure,2004,Action,6,02:11
Borat,2006,Comedy,7,01:24
The Pacifier,2005,Action,5,01:35
Witness,1985,Drama,7,01:52
You've Got Mail,1998,Comedy,6,01:59
Hostel,2005,Horror,5,01:34
Alien³,1992,Action,6,01:54
Robots,2005,Animation,6,01:31
The Cannonball Run,1981,Action,6,01:35
Cars 3,2017,Animation,6,01:42
BlacKkKlansman,2018,Biography,7,02:15
Lou,2022,Action,6,01:47
Couples Retreat,2009,Comedy,5,01:53
Sex Tape,2014,Comedy,5,01:34
Snow White and the Huntsman,2012,Action,6,02:07
Slumdog Millionaire,2008,Crime,8,02:00
Darkest Hour,2017,Biography,7,02:05
Leaving Las Vegas,1995,Drama,7,01:51
Memory,2022,Action,5,01:54
Belfast,2021,Biography,7,01:38
Detachment,2011,Drama,7,01:38
The Last Starfighter,1984,Action,6,01:41
Stillwater,2021,Crime,6,02:19
White House Down,2013,Action,6,02:11
Treasure Planet,2002,Animation,7,01:35
Spring Breakers,2012,Crime,5,01:34
Hot Tub Time Machine,2010,Comedy,6,01:39
Malcolm & Marie,2021,Drama,6,01:46
The Call of the Wild,2020,Adventure,6,01:40
Space Jam,1996,Animation,6,01:28
King Arthur: Legend of the Sword,2017,Action,6,02:06
Shark Tale,2004,Animation,6,01:30
The Hating Game,2021,Comedy,6,01:42
Robots,2023,Comedy,5,01:33
Three Steps Above Heaven,2010,Action,6,01:58
My Girl,1991,Comedy,6,01:42
An American Werewolf in London,1981,Comedy,7,01:37
The Road Warrior,1981,Action,7,01:36
Citizen Kane,1941,Drama,8,01:59
An American Crime,2007,Biography,7,01:38
Vice,2018,Biography,7,02:12
Spaceballs,1987,Adventure,7,01:36
Focus,2015,Comedy,6,01:45
The King of Staten Island,2020,Comedy,7,02:16
The Roundup: No Way Out,2023,Action,6,01:45
Trolls,2016,Animation,6,01:32
Escape Room: Tournament of Champions,2021,Action,5,01:28
Hugo,2011,Adventure,7,02:06
Up in the Air,2009,Comedy,7,01:49
Marlowe,2022,Crime,5,01:49
Donnie Brasco,1997,Biography,7,02:07
Cinema Paradiso,1988,Drama,8,02:35
Run Hide Fight,2020,Action,6,01:49
Alpha Dog,2006,Biography,6,02:02
Enola Holmes 2,2022,Action,6,02:09
Snake Eyes,2021,Action,5,02:01
The Sons of Katie Elder,1965,Drama,7,02:02
The Color Purple,1985,Drama,7,02:34
Manhunter,1986,Crime,7,02:00
The Emperor's New Groove,2000,Animation,7,01:18
A Thousand and One,2023,Crime,7,01:57
The Babadook,2014,Horror,6,01:34
The Hunger Games: Mockingjay - Part 2,2015,Action,6,02:17
Last Tango in Paris,1972,Drama,6,02:09
Day Shift,2022,Action,6,01:53
Dick Tracy,1990,Action,6,01:45
The Blair Witch Project,1999,Horror,6,01:21
Friday the 13th,2009,Horror,5,01:37
Gattaca,1997,Drama,7,01:46
Chef,2014,Adventure,7,01:54
The African Queen,1951,Adventure,7,01:45
Earth Girls Are Easy,1988,Comedy,5,01:40
This Is Where I Leave You,2014,Comedy,6,01:43
Puss in Boots,2011,Animation,6,01:30
Finch,2021,Adventure,6,01:55
The Island,2005,Action,6,02:16
Perfume: The Story of a Murderer,2006,Crime,7,02:27
Emma.,2020,Comedy,6,02:04
The Florida Project,2017,Drama,7,01:51
Onward,2020,Animation,7,01:42
The Equalizer 2,2018,Action,6,02:01
One Fine Morning,2022,Drama,7,01:52
The Da Vinci Code,2006,Mystery,6,02:29
When Harry Met Sally...,1989,Comedy,7,01:35
Resident Evil: Welcome to Raccoon City,2021,Action,5,01:47
Showing Up,2022,Comedy,6,01:47
The Thing,2011,Horror,6,01:43
The Best of Me,2014,Drama,6,01:58
6 Souls,2010,Horror,6,01:52
Pinocchio,2022,Adventure,5,01:45
The Swimmers,2022,Biography,7,02:14
Cars 2,2011,Animation,6,01:46
Toy Story 2,1999,Animation,7,01:32
As Good as It Gets,1997,Comedy,7,02:19
Breakfast at Tiffany's,1961,Comedy,7,01:55
The Artifice Girl,2022,Mystery,6,01:33
The Last House on the Left,2009,Horror,6,01:50
The Boy Next Door,2015,Thriller,4,01:31
Midway,2019,Action,6,02:18
The Wedding Date,2005,Comedy,6,01:30
Perfect Blue,1997,Animation,8,01:21
The Raid: Redemption,2011,Action,7,01:41
Warcraft,2016,Action,6,02:03
The Benchwarmers,2006,Comedy,5,01:25
Austin Powers in Goldmember,2002,Action,6,01:34
The Angry Black Girl and Her Monster,2023,Drama,5,01:31
Airport,1970,Action,6,02:17
One Piece Film: Red,2022,Animation,6,01:55
Dog,2022,Comedy,6,01:41
Robin Hood,2010,Action,6,02:20
Dogville,2003,Crime,8,02:58
Demolition,2015,Comedy,7,01:41
Project X,2012,Comedy,6,01:28
Just One of the Guys,1985,Comedy,6,01:40
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Action,5,01:52
Dogma,1999,Adventure,7,02:10
Walk Hard: The Dewey Cox Story,2007,Comedy,6,01:36
The Talented Mr. Ripley,1999,Crime,7,02:19
Miss Congeniality,2000,Action,6,01:49
Maleficent,2014,Adventure,6,01:37
Wedding Crashers,2005,Comedy,7,01:59
The Hunger Games: Mockingjay - Part 1,2014,Action,6,02:03
Body Heat,1981,Crime,7,01:53
Encino Man,1992,Comedy,5,01:28
London Has Fallen,2016,Action,5,01:39
First Man,2018,Biography,7,02:21
Magic Mike XXL,2015,Comedy,5,01:55
Happiness,1998,Comedy,7,02:14
Clock,2023,Horror,5,01:31
Back to School,1986,Comedy,6,01:36
Alien: Resurrection,1997,Action,6,01:49
Ponyo,2008,Animation,7,01:41
What Every Frenchwoman Wants,1986,Comedy,5,01:35
The Conjuring: The Devil Made Me Do It,2021,Horror,6,01:52
The Skin I Live In,2011,Drama,7,02:00
Midnight in the Switchgrass,2021,Action,4,01:39
The Natural,1984,Drama,7,02:18
RocknRolla,2008,Action,7,01:54
The World Is Not Enough,1999,Action,6,02:08
The Last Stand,2013,Action,6,01:47
Sullivan's Travels,1941,Adventure,7,01:30
My Neighbor Totoro,1988,Animation,8,01:26
Glory,1989,Biography,7,02:02
The Strangers,2008,Horror,6,01:26
Talladega Nights: The Ballad of Ricky Bobby,2006,Comedy,6,01:48
Conan the Barbarian,2011,Action,5,01:53
Fracture,2007,Crime,7,01:53
Mummies,2023,Animation,5,01:28
Any Given Sunday,1999,Drama,6,02:42
On Sacred Ground,2023,Drama,5,01:26
Status Update,2018,Comedy,5,01:46
Hellraiser,1987,Horror,6,01:34
Blue Jean,2022,Drama,7,01:37
Wrong Turn,2021,Horror,5,01:49
Vertigo,1958,Mystery,8,02:08
The Bubble,2022,Comedy,4,02:06
Paprika,1991,Drama,5,01:39
The Green Inferno,2013,Adventure,5,01:40
Seven Psychopaths,2012,Comedy,7,01:50
Road Trip,2000,Comedy,6,01:33
Homefront,2013,Action,6,01:40
Pineapple Express,2008,Action,6,01:51
The Inspection,2022,Drama,6,01:35
Jack the Giant Slayer,2013,Action,6,01:54
Field of Dreams,1989,Drama,7,01:47
The Change-Up,2011,Comedy,6,01:52
Central Intelligence,2016,Action,6,01:47
Patriot Games,1992,Action,6,01:57
One Hour Photo,2002,Drama,6,01:36
Frozen II,2019,Animation,6,01:43
No Strings Attached,2011,Comedy,6,01:48
Thunderball,1965,Action,6,02:10
The Girl Who Escaped: The Kara Robinson Story,2023,Crime,6,01:28
Lolita,1962,Crime,7,02:33
Vivarium,2019,Horror,5,01:37
Midnight Run,1988,Action,7,02:06
Phantom Thread,2017,Drama,7,02:10
Insidious: Chapter 3,2015,Horror,6,01:37
American Reunion,2012,Comedy,6,01:53
In the Mood for Love,2000,Drama,8,01:38
The Trial of the Chicago 7,2020,Drama,7,02:09
Upgrade,2018,Action,7,01:40
The Boondock Saints,1999,Action,7,01:48
Life of Brian,1979,Comedy,8,01:34
Scream 3,2000,Horror,5,01:56
Pitch Perfect 3,2017,Comedy,5,01:33
A Night to Remember,1958,Drama,7,02:03
Buddy Games: Spring Awakening,2023,Comedy,4,01:31
Gemini Man,2019,Action,5,01:57
Appaloosa,2008,Action,6,01:55
Born on the Fourth of July,1989,Biography,7,02:25
House of Wax,2005,Horror,5,01:53
Air Force One,1997,Action,6,02:04
The Happening,2008,Adventure,5,01:31
Chicago,2002,Comedy,7,01:53
Boyhood,2014,Drama,7,02:45
The Piano Teacher,2001,Drama,7,02:11
Fear,1996,Drama,6,01:37
Braven,2018,Action,5,01:34
Bombshell,2019,Biography,6,01:49
Munich,2005,Action,7,02:44
Pathaan,2023,Action,5,02:26
Prey for the Devil,2022,Horror,5,01:33
WarGames,1983,Action,7,01:54
Significant Other,2022,Drama,5,01:24
Surf's Up,2007,Animation,6,01:25
Last Sentinel,2023,Drama,5,01:57
Safe House,2012,Action,6,01:55
Mandy,2018,Action,6,02:01
The Night House,2020,Horror,6,01:47
Moon,2009,Drama,7,01:37
Marie Antoinette,2006,Biography,6,02:03
Bill & Ted's Excellent Adventure,1989,Adventure,6,01:30
Yesterday,2019,Comedy,6,01:56
Sick of Myself,2022,Comedy,7,01:35
Redeeming Love,2022,Drama,6,02:14
The War,1994,Drama,6,02:06
Safe Haven,2013,Drama,6,01:55
Gia,1998,Biography,6,02:00
Spy Kids,2001,Action,5,01:28
Megamind,2010,Animation,7,01:35
Emancipation,2022,Action,6,02:12
The Longest Yard,2005,Comedy,6,01:53
The Nightmare Before Christmas,1993,Animation,7,01:16
Reminiscence,2021,Mystery,5,01:56
The Invisible Guest,2016,Crime,8,01:46
Green Lantern,2011,Action,5,01:54
Bridge to Terabithia,2007,Drama,7,01:36
The Internship,2013,Comedy,6,01:59
A Cure for Wellness,2016,Drama,6,02:26
Escape Plan,2013,Action,6,01:55
Aurora Teagarden Mysteries: Something New,2023,Crime,6,02:00
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,Adventure,6,01:53
Kate,2021,Action,6,01:46
Bedazzled,2000,Comedy,6,01:33
The Strays,2023,Drama,4,01:40
S.W.A.T.,2003,Action,6,01:57
Nomadland,2020,Drama,7,01:47
The Mechanic,2011,Action,6,01:33
Ghost Rider,2007,Action,5,01:50
Nymphomaniac: Vol. II,2013,Drama,6,02:04
Knocked Up,2007,Comedy,6,02:09
Overboard,1987,Comedy,6,01:52
Looper,2012,Action,7,01:59
Casino Royale,1967,Comedy,5,02:11
Cocktail,1988,Comedy,5,01:44
Rocky Balboa,2006,Action,7,01:42
Desperado,1995,Action,7,01:44
Cool Hand Luke,1967,Crime,8,02:07
Blacklight,2022,Action,4,01:44
The Edge of Seventeen,2016,Comedy,7,01:44
Carol,2015,Drama,7,01:58
World's Best,2023,Comedy,5,01:41
Cloudy with a Chance of Meatballs,2009,Animation,6,01:30
Star Trek Into Darkness,2013,Action,7,02:12
The Boy in the Striped Pajamas,2008,Drama,7,01:34
Coach Carter,2005,Biography,7,02:16
Hot Summer Nights,2017,Crime,6,01:47
Never Goin' Back,2018,Comedy,6,01:25
Texas Chainsaw Massacre,2022,Crime,4,01:21
Rio Lobo,1970,Drama,6,01:54
Hellboy,2019,Action,5,02:00
Titane,2021,Drama,6,01:48
Sophie's Choice,1982,Drama,7,02:30
Forgotten,2017,Crime,7,01:48
Finding Dory,2016,Animation,7,01:37
Women in Love,1969,Drama,7,02:11
A Tourist's Guide to Love,2023,Adventure,5,01:34
Before Sunset,2004,Drama,8,01:20
Pain & Gain,2013,Action,6,02:09
The Portable Door,2023,Fantasy,6,01:56
Scary Movie 2,2001,Comedy,5,01:23
Monday,2020,Drama,5,01:56
Fantastic Four,2005,Action,5,01:46
The Autopsy of Jane Doe,2016,Horror,6,01:26
The Bad Batch,2016,Action,5,01:58
The Last Dragon,1985,Action,6,01:49
Empire of the Sun,1987,Drama,7,02:33
Wayne's World,1992,Comedy,7,01:34
The Prince of Egypt,1998,Animation,7,01:39
Long Shot,2019,Comedy,6,02:05
We Can Be Heroes,2020,Action,4,01:40
Session 9,2001,Drama,6,01:37
Paul,2011,Adventure,6,01:44
Going in Style,2017,Comedy,6,01:36
The Expendables 2,2012,Action,6,01:43
Home,2015,Animation,6,01:34
Annie,1982,Comedy,6,02:07
Lucky Number Slevin,2006,Crime,7,01:50
The Guest,2014,Action,6,01:40
The Good Dinosaur,2015,Animation,6,01:33
The Right Stuff,1983,Adventure,7,03:13
Exodus: Gods and Kings,2014,Action,6,02:30
Paradise Highway,2022,Thriller,5,01:55
Ghostbusters II,1989,Action,6,01:48
Warm Bodies,2013,Comedy,6,01:38
Can't Buy Me Love,1987,Comedy,6,01:34
Butch Cassidy and the Sundance Kid,1969,Biography,8,01:50
In & Out,1997,Comedy,6,01:30
Knowing,2009,Action,6,02:01
Cry-Baby,1990,Comedy,6,01:25
Romancing the Stone,1984,Action,6,01:46
Bound,1996,Crime,7,01:49
Synchronic,2019,Drama,6,01:42
Paint,2023,Comedy,5,01:36
Serenity,2005,Action,7,01:59
Cry Macho,2021,Drama,5,01:44
xXx,2002,Action,5,02:04
The Counselor,2013,Crime,5,01:57
Freaky,2020,Comedy,6,01:42
Cobra,1986,Action,5,01:27
